country,date,region,new_cases,total_cases,new_deaths,total_deaths,new_recoveries,total_recoveries,active_cases,hosp_patients,taux_letalite,reproduction_rate,stringency_index,population,code,continent,new_cases_smoothed,taux_incidence
Madagascar,2022-08-22,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.65,39.4,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-08-23,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.82,58.4,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-08-24,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.8,35.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-08-25,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.66,52.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-08-26,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.86,60.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-08-27,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.7,54.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-08-28,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.52,38.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-08-29,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.65,59.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-08-30,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.5,39.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-08-31,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.87,39.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-01,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.59,51.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-02,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.8,44.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-03,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.88,36.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-04,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.87,52.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-05,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.65,54.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-06,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.55,33.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-07,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.87,32.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-08,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.5,41.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-09,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.54,55.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-10,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.87,44.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-11,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.67,46.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-12,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.59,38.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-13,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.54,43.4,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-14,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.74,57.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-15,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.8,51.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-16,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.62,56.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-17,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.88,58.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-18,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.52,48.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-19,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.76,38.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-20,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.9,38.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-21,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.59,44.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-22,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.63,57.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-23,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.68,42.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-24,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.75,32.4,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-25,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.8,53.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-26,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.69,58.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-27,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.73,50.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-28,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.87,50.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-29,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.67,30.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-09-30,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.79,58.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-01,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.69,40.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-02,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.71,51.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-03,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.5,56.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-04,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.85,46.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-05,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.55,50.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-06,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.56,45.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-07,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.54,47.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-08,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.63,54.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-09,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.82,60.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-10,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.6,31.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-11,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.68,32.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-12,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.57,47.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-13,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.74,31.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-14,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.68,45.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-15,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.61,56.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-16,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.56,37.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-17,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.56,33.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-18,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.85,38.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-19,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.79,42.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-20,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.75,57.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-21,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.84,32.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-22,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.84,43.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-23,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.64,50.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-24,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.88,32.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-25,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.81,36.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-26,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.65,56.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-27,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.72,32.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-28,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.7,53.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-29,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.71,35.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-30,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.68,57.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-10-31,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.76,51.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-01,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.81,32.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-02,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.73,41.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-03,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.56,36.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-04,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.81,34.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-05,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.62,38.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-06,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.52,43.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-07,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.81,30.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-08,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.55,51.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-09,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.74,51.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-10,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.59,54.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-11,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.69,48.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-12,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.54,36.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-13,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.81,36.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-14,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.54,47.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-15,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.72,48.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-16,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.75,45.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-17,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.7,57.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-18,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.71,48.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-19,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.61,56.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-20,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.51,46.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-21,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.65,48.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-22,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.64,51.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-23,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.51,42.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-24,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.83,37.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-25,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.52,44.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-26,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.89,31.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-27,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.53,47.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-28,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.6,42.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-29,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.83,36.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-11-30,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.79,45.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-01,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.86,59.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-02,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.69,47.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-03,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.8,39.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-04,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.59,58.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-05,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.67,30.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-06,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.84,48.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-07,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.57,30.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-08,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.62,57.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-09,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.87,39.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-10,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.83,43.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-11,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.76,40.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-12,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.71,38.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-13,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.52,34.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-14,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.62,59.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-15,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.89,54.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-16,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.59,43.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-17,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.68,41.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-18,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.52,46.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-19,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.53,54.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-20,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.78,40.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-21,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.76,37.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-22,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.61,39.4,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-23,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.82,36.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-24,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.73,36.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-25,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.61,37.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-26,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.76,45.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-27,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.79,36.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-28,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.5,50.4,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-29,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.55,37.4,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-30,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.62,52.4,1011279,MDG,Africa,0.0,0.0
Madagascar,2022-12-31,Fitovinany,0,414,0,10,0,404,0,0,2.42,0.75,35.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-01,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.34,77.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-02,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.26,66.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-03,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.37,75.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-04,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.13,76.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-05,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.3,78.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-06,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.18,66.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-07,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.32,72.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-08,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.25,78.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-09,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.33,77.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-10,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.16,78.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-11,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.28,60.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-12,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.19,60.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-13,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.28,68.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-14,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.49,81.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-15,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.43,72.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-16,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.42,66.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-17,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.32,69.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-18,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.17,61.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-19,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.32,62.4,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-20,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.39,83.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-21,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.16,71.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-22,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.4,67.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-23,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.47,82.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-24,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.14,60.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-25,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.49,83.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-26,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.27,61.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-27,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.35,67.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-28,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.47,79.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-29,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.36,67.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-30,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.38,67.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-01-31,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.12,72.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-01,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.3,79.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-02,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.45,68.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-03,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.28,71.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-04,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.23,78.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-05,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.31,82.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-06,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.36,65.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-07,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.17,69.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-08,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.24,70.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-09,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.17,84.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-10,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.16,76.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-11,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.11,70.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-12,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.22,69.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-13,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.3,75.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-14,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.33,75.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-15,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.44,82.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-16,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.39,62.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-17,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.48,83.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-18,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.38,72.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-19,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.2,78.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-20,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.45,76.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-21,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.35,64.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-22,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.24,78.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-23,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.11,76.0,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-24,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.41,68.4,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-25,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.13,80.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-26,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.16,69.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-27,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.38,80.4,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-02-28,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.44,73.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-03-01,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.29,81.2,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-03-02,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.33,74.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-03-03,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.27,69.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-03-04,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.29,69.1,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-03-05,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.24,84.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-03-06,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.23,66.4,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-03-07,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.24,74.8,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-03-08,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.46,79.7,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-03-09,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.44,81.5,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-03-10,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.47,65.9,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-03-11,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.28,69.6,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-03-12,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.25,76.3,1011279,MDG,Africa,0.0,0.0
Madagascar,2023-03-13,Fitovinany,0,414,0,10,0,404,0,0,2.42,1.26,75.4,1011279,MDG,Africa,0.0,0.0
